txn_id,date,account_id,person_id,transaction_type,amount,counterparty,description
TXN_000291,2024-04-24,ACCT_00291,PERSON_00291,upi,239922,PERSON_00392,upi
TXN_000292,2024-12-17,ACCT_00292,PERSON_00292,salary,73133,PERSON_00429,salary
TXN_000293,2024-11-29,ACCT_00293,PERSON_00293,rent,21963,PERSON_00016,rent
TXN_000294,2025-10-20,ACCT_00294,PERSON_00294,fuel,5048,PERSON_00053,fuel
TXN_000295,2023-06-11,ACCT_00295,PERSON_00295,grocery,4625,PERSON_00090,grocery
TXN_000296,2026-01-30,ACCT_00296,PERSON_00296,upi,5704,PERSON_00127,upi
TXN_000297,2024-05-11,ACCT_00297,PERSON_00297,upi,204930,PERSON_00164,upi
TXN_000298,2021-03-09,ACCT_00298,PERSON_00298,upi,1065,PERSON_00201,upi
TXN_000299,2021-10-03,ACCT_00299,PERSON_00299,salary,26304,PERSON_00238,salary
TXN_000300,2021-11-11,ACCT_00300,PERSON_00300,utility,3885,PERSON_00275,utility
TXN_000301,2025-02-11,ACCT_00301,PERSON_00301,cash_deposit,159391,PERSON_00312,cash deposit
TXN_000302,2023-10-12,ACCT_00302,PERSON_00302,upi,208446,PERSON_00349,upi
TXN_000303,2025-02-20,ACCT_00303,PERSON_00303,salary,48284,PERSON_00386,salary
TXN_000304,2026-02-02,ACCT_00304,PERSON_00304,fuel,3987,PERSON_00423,fuel
TXN_000305,2021-11-09,ACCT_00305,PERSON_00305,salary,51295,PERSON_00010,salary
TXN_000306,2021-05-09,ACCT_00306,PERSON_00306,cash_deposit,78048,PERSON_00047,cash deposit
TXN_000307,2022-06-29,ACCT_00307,PERSON_00307,transfer,54426,PERSON_00084,transfer
TXN_000308,2021-08-15,ACCT_00308,PERSON_00308,utility,2146,PERSON_00121,utility
TXN_000309,2024-08-18,ACCT_00309,PERSON_00309,utility,1943,PERSON_00158,utility
TXN_000310,2021-06-03,ACCT_00310,PERSON_00310,cash_deposit,95319,PERSON_00195,cash deposit
TXN_000311,2026-05-30,ACCT_00311,PERSON_00311,upi,613,PERSON_00232,upi
TXN_000312,2022-07-14,ACCT_00312,PERSON_00312,salary,51496,PERSON_00269,salary
TXN_000313,2024-03-22,ACCT_00313,PERSON_00313,grocery,4588,PERSON_00306,grocery
TXN_000314,2021-02-13,ACCT_00314,PERSON_00314,upi,6853,PERSON_00343,upi
TXN_000315,2026-04-26,ACCT_00315,PERSON_00315,fuel,4597,PERSON_00380,fuel
TXN_000316,2024-08-24,ACCT_00316,PERSON_00316,upi,491,PERSON_00417,upi
TXN_000317,2024-06-09,ACCT_00317,PERSON_00317,grocery,5932,PERSON_00004,grocery
TXN_000318,2021-10-02,ACCT_00318,PERSON_00318,upi,214623,PERSON_00041,upi
TXN_000319,2021-09-08,ACCT_00319,PERSON_00319,salary,22285,PERSON_00078,salary
TXN_000320,2025-02-23,ACCT_00320,PERSON_00320,fuel,4858,PERSON_00115,fuel
TXN_000321,2022-07-10,ACCT_00321,PERSON_00321,customer,35242,PERSON_00152,customer
TXN_000322,2024-08-03,ACCT_00322,PERSON_00322,customer,59215,PERSON_00189,customer
TXN_000323,2025-01-12,ACCT_00323,PERSON_00323,upi,11598,PERSON_00226,upi
TXN_000324,2022-07-08,ACCT_00324,PERSON_00324,upi,8817,PERSON_00263,upi
TXN_000325,2025-07-06,ACCT_00325,PERSON_00325,grocery,4527,PERSON_00300,grocery
TXN_000326,2025-10-20,ACCT_00326,PERSON_00326,rent,11980,PERSON_00337,rent
TXN_000327,2025-03-28,ACCT_00327,PERSON_00327,grocery,6412,PERSON_00374,grocery
TXN_000328,2025-08-07,ACCT_00328,PERSON_00328,salary,70020,PERSON_00411,salary
TXN_000329,2023-11-17,ACCT_00329,PERSON_00329,salary,38309,PERSON_00448,salary
TXN_000330,2023-07-15,ACCT_00330,PERSON_00330,fuel,2250,PERSON_00035,fuel
TXN_000331,2025-08-10,ACCT_00331,PERSON_00331,supplier,15906,PERSON_00072,supplier
TXN_000332,2025-03-28,ACCT_00332,PERSON_00332,emi,8334,PERSON_00109,emi
TXN_000333,2022-02-17,ACCT_00333,PERSON_00333,upi,7621,PERSON_00146,upi
TXN_000334,2025-07-13,ACCT_00334,PERSON_00334,cash_deposit,140644,PERSON_00183,cash deposit
TXN_000335,2024-06-10,ACCT_00335,PERSON_00335,grocery,6311,PERSON_00220,grocery
TXN_000336,2023-08-14,ACCT_00336,PERSON_00336,grocery,3592,PERSON_00257,grocery
TXN_000337,2026-01-14,ACCT_00337,PERSON_00337,grocery,3707,PERSON_00294,grocery
TXN_000338,2023-11-17,ACCT_00338,PERSON_00338,upi,97441,PERSON_00331,upi
TXN_000339,2023-01-16,ACCT_00339,PERSON_00339,salary,26568,PERSON_00368,salary
TXN_000340,2023-01-03,ACCT_00340,PERSON_00340,utility,2240,PERSON_00405,utility
TXN_000341,2023-01-29,ACCT_00341,PERSON_00341,transfer,60511,PERSON_00442,transfer
TXN_000342,2024-01-19,ACCT_00342,PERSON_00342,utility,3942,PERSON_00029,utility
TXN_000343,2021-12-26,ACCT_00343,PERSON_00343,supplier,22252,PERSON_00066,supplier
TXN_000344,2021-08-08,ACCT_00344,PERSON_00344,emi,13729,PERSON_00103,emi
TXN_000345,2023-07-11,ACCT_00345,PERSON_00345,upi,44145,PERSON_00140,upi
TXN_000346,2024-06-09,ACCT_00346,PERSON_00346,supplier,21889,PERSON_00177,supplier
TXN_000347,2021-02-14,ACCT_00347,PERSON_00347,supplier,54849,PERSON_00214,supplier
TXN_000348,2021-09-11,ACCT_00348,PERSON_00348,rent,13863,PERSON_00251,rent
TXN_000349,2021-08-06,ACCT_00349,PERSON_00349,salary,32661,PERSON_00288,salary
TXN_000350,2023-06-06,ACCT_00350,PERSON_00350,salary,71838,PERSON_00325,salary
TXN_000351,2025-07-18,ACCT_00351,PERSON_00351,upi,11893,PERSON_00362,upi
TXN_000352,2021-07-28,ACCT_00352,PERSON_00352,emi,22516,PERSON_00399,emi
TXN_000353,2023-02-06,ACCT_00353,PERSON_00353,supplier,62477,PERSON_00436,supplier
TXN_000354,2024-10-07,ACCT_00354,PERSON_00354,supplier,13970,PERSON_00023,supplier
TXN_000355,2026-01-06,ACCT_00355,PERSON_00355,salary,23334,PERSON_00060,salary
TXN_000356,2023-01-17,ACCT_00356,PERSON_00356,upi,861,PERSON_00097,upi
TXN_000357,2023-10-05,ACCT_00357,PERSON_00357,upi,10165,PERSON_00134,upi
TXN_000358,2025-12-13,ACCT_00358,PERSON_00358,cash_deposit,215312,PERSON_00171,cash deposit
TXN_000359,2025-03-05,ACCT_00359,PERSON_00359,grocery,4011,PERSON_00208,grocery
TXN_000360,2021-02-04,ACCT_00360,PERSON_00360,customer,24738,PERSON_00245,customer
TXN_000361,2021-02-13,ACCT_00361,PERSON_00361,grocery,3932,PERSON_00282,grocery
TXN_000362,2023-05-17,ACCT_00362,PERSON_00362,salary,32812,PERSON_00319,salary
TXN_000363,2022-01-29,ACCT_00363,PERSON_00363,supplier,62761,PERSON_00356,supplier
TXN_000364,2023-08-01,ACCT_00364,PERSON_00364,rent,17876,PERSON_00393,rent
TXN_000365,2021-12-06,ACCT_00365,PERSON_00365,salary,28757,PERSON_00430,salary
TXN_000366,2023-05-10,ACCT_00366,PERSON_00366,transfer,98273,PERSON_00017,transfer
TXN_000367,2021-04-18,ACCT_00367,PERSON_00367,customer,113202,PERSON_00054,customer
TXN_000368,2024-12-26,ACCT_00368,PERSON_00368,rent,21251,PERSON_00091,rent
TXN_000369,2024-01-04,ACCT_00369,PERSON_00369,customer,110168,PERSON_00128,customer
TXN_000370,2024-04-22,ACCT_00370,PERSON_00370,grocery,3848,PERSON_00165,grocery
TXN_000371,2025-02-14,ACCT_00371,PERSON_00371,rent,11750,PERSON_00202,rent
TXN_000372,2024-05-04,ACCT_00372,PERSON_00372,cash_deposit,169622,PERSON_00239,cash deposit
TXN_000373,2025-10-29,ACCT_00373,PERSON_00373,transfer,60537,PERSON_00276,transfer
TXN_000374,2021-07-26,ACCT_00374,PERSON_00374,grocery,6468,PERSON_00313,grocery
TXN_000375,2026-05-08,ACCT_00375,PERSON_00375,grocery,652,PERSON_00350,grocery
TXN_000376,2024-03-27,ACCT_00376,PERSON_00376,supplier,56233,PERSON_00387,supplier
TXN_000377,2025-05-21,ACCT_00377,PERSON_00377,utility,516,PERSON_00424,utility
TXN_000378,2023-03-12,ACCT_00378,PERSON_00378,customer,116782,PERSON_00011,customer
TXN_000379,2024-04-14,ACCT_00379,PERSON_00379,fuel,4807,PERSON_00048,fuel
TXN_000380,2024-01-05,ACCT_00380,PERSON_00380,rent,14097,PERSON_00085,rent
TXN_000381,2022-08-24,ACCT_00381,PERSON_00381,rent,14702,PERSON_00122,rent
TXN_000382,2025-09-09,ACCT_00382,PERSON_00382,transfer,86980,PERSON_00159,transfer
TXN_000383,2025-08-11,ACCT_00383,PERSON_00383,fuel,4572,PERSON_00196,fuel
TXN_000384,2024-12-03,ACCT_00384,PERSON_00384,salary,29834,PERSON_00233,salary
TXN_000385,2026-02-20,ACCT_00385,PERSON_00385,rent,9861,PERSON_00270,rent
TXN_000386,2025-05-03,ACCT_00386,PERSON_00386,emi,15675,PERSON_00307,emi
TXN_000387,2022-02-17,ACCT_00387,PERSON_00387,upi,2809,PERSON_00344,upi
TXN_000388,2026-06-25,ACCT_00388,PERSON_00388,fuel,789,PERSON_00381,fuel
TXN_000389,2025-08-21,ACCT_00389,PERSON_00389,upi,212297,PERSON_00418,upi
TXN_000390,2022-08-13,ACCT_00390,PERSON_00390,transfer,59357,PERSON_00005,transfer
TXN_000391,2024-07-21,ACCT_00391,PERSON_00391,transfer,108439,PERSON_00042,transfer
TXN_000392,2025-05-01,ACCT_00392,PERSON_00392,grocery,6096,PERSON_00079,grocery
TXN_000393,2024-05-12,ACCT_00393,PERSON_00393,fuel,3557,PERSON_00116,fuel
TXN_000394,2026-01-25,ACCT_00394,PERSON_00394,rent,19618,PERSON_00153,rent
TXN_000395,2021-07-04,ACCT_00395,PERSON_00395,utility,2429,PERSON_00190,utility
TXN_000396,2025-11-11,ACCT_00396,PERSON_00396,upi,8193,PERSON_00227,upi
TXN_000397,2022-01-15,ACCT_00397,PERSON_00397,upi,6533,PERSON_00264,upi
TXN_000398,2021-03-19,ACCT_00398,PERSON_00398,salary,60025,PERSON_00301,salary
TXN_000399,2022-12-14,ACCT_00399,PERSON_00399,fuel,4361,PERSON_00338,fuel
TXN_000400,2021-10-22,ACCT_00400,PERSON_00400,grocery,3505,PERSON_00375,grocery
TXN_000401,2023-08-01,ACCT_00401,PERSON_00401,grocery,1894,PERSON_00412,grocery
TXN_000402,2026-01-06,ACCT_00402,PERSON_00402,utility,5745,PERSON_00449,utility
TXN_000403,2023-06-06,ACCT_00403,PERSON_00403,fuel,2462,PERSON_00036,fuel
TXN_000404,2022-10-20,ACCT_00404,PERSON_00404,grocery,6334,PERSON_00073,grocery
TXN_000405,2021-10-25,ACCT_00405,PERSON_00405,fuel,4140,PERSON_00110,fuel
TXN_000406,2022-09-04,ACCT_00406,PERSON_00406,utility,3975,PERSON_00147,utility
TXN_000407,2024-09-27,ACCT_00407,PERSON_00407,rent,10348,PERSON_00184,rent
TXN_000408,2023-01-04,ACCT_00408,PERSON_00408,customer,92784,PERSON_00221,customer
TXN_000409,2024-08-24,ACCT_00409,PERSON_00409,upi,11490,PERSON_00258,upi
TXN_000410,2024-08-14,ACCT_00410,PERSON_00410,emi,22356,PERSON_00295,emi
TXN_000411,2022-06-09,ACCT_00411,PERSON_00411,upi,58340,PERSON_00332,upi
TXN_000412,2024-08-08,ACCT_00412,PERSON_00412,customer,47221,PERSON_00369,customer
TXN_000413,2024-12-15,ACCT_00413,PERSON_00413,fuel,2904,PERSON_00406,fuel
TXN_000414,2022-02-02,ACCT_00414,PERSON_00414,salary,28375,PERSON_00443,salary
TXN_000415,2024-08-13,ACCT_00415,PERSON_00415,customer,28789,PERSON_00030,customer
TXN_000416,2023-10-18,ACCT_00416,PERSON_00416,upi,1705,PERSON_00067,upi
TXN_000417,2025-02-14,ACCT_00417,PERSON_00417,utility,1144,PERSON_00104,utility
TXN_000418,2024-06-22,ACCT_00418,PERSON_00418,upi,7474,PERSON_00141,upi
TXN_000419,2021-08-07,ACCT_00419,PERSON_00419,supplier,74285,PERSON_00178,supplier
TXN_000420,2024-03-21,ACCT_00420,PERSON_00420,salary,27454,PERSON_00215,salary
TXN_000421,2025-02-02,ACCT_00421,PERSON_00421,upi,5923,PERSON_00252,upi
TXN_000422,2025-01-12,ACCT_00422,PERSON_00422,grocery,1628,PERSON_00289,grocery
TXN_000423,2025-03-03,ACCT_00423,PERSON_00423,upi,309,PERSON_00326,upi
TXN_000424,2023-05-02,ACCT_00424,PERSON_00424,upi,4069,PERSON_00363,upi
TXN_000425,2026-03-03,ACCT_00425,PERSON_00425,upi,6060,PERSON_00400,upi
TXN_000426,2024-08-11,ACCT_00426,PERSON_00426,emi,17317,PERSON_00437,emi
TXN_000427,2022-09-29,ACCT_00427,PERSON_00427,supplier,66094,PERSON_00024,supplier
TXN_000428,2024-02-18,ACCT_00428,PERSON_00428,utility,5772,PERSON_00061,utility
TXN_000429,2024-09-09,ACCT_00429,PERSON_00429,supplier,16822,PERSON_00098,supplier
TXN_000430,2021-02-05,ACCT_00430,PERSON_00430,fuel,4067,PERSON_00135,fuel
TXN_000431,2022-04-28,ACCT_00431,PERSON_00431,upi,10120,PERSON_00172,upi
TXN_000432,2025-11-14,ACCT_00432,PERSON_00432,supplier,20778,PERSON_00209,supplier
TXN_000433,2026-04-13,ACCT_00433,PERSON_00433,rent,19723,PERSON_00246,rent
TXN_000434,2025-04-25,ACCT_00434,PERSON_00434,transfer,139678,PERSON_00283,transfer
TXN_000435,2021-12-31,ACCT_00435,PERSON_00435,upi,43647,PERSON_00320,upi
TXN_000436,2025-04-23,ACCT_00436,PERSON_00436,grocery,4924,PERSON_00357,grocery
TXN_000437,2022-06-01,ACCT_00437,PERSON_00437,grocery,4143,PERSON_00394,grocery
TXN_000438,2022-08-10,ACCT_00438,PERSON_00438,upi,76485,PERSON_00431,upi
TXN_000439,2024-03-13,ACCT_00439,PERSON_00439,grocery,1414,PERSON_00018,grocery
TXN_000440,2022-07-10,ACCT_00440,PERSON_00440,salary,50724,PERSON_00055,salary
TXN_000441,2021-10-16,ACCT_00441,PERSON_00441,cash_deposit,78950,PERSON_00092,cash deposit
TXN_000442,2021-05-11,ACCT_00442,PERSON_00442,fuel,1659,PERSON_00129,fuel
TXN_000443,2026-02-28,ACCT_00443,PERSON_00443,grocery,4435,PERSON_00166,grocery
TXN_000444,2021-10-11,ACCT_00444,PERSON_00444,upi,9514,PERSON_00203,upi
TXN_000445,2022-07-05,ACCT_00445,PERSON_00445,upi,8169,PERSON_00240,upi
TXN_000446,2025-08-18,ACCT_00446,PERSON_00446,grocery,3879,PERSON_00277,grocery
TXN_000447,2023-03-20,ACCT_00447,PERSON_00447,supplier,55087,PERSON_00314,supplier
TXN_000448,2022-07-21,ACCT_00448,PERSON_00448,grocery,2626,PERSON_00351,grocery
TXN_000449,2021-03-23,ACCT_00449,PERSON_00449,rent,11037,PERSON_00388,rent
TXN_000450,2022-03-24,ACCT_00450,PERSON_00450,utility,4637,PERSON_00425,utility
TXN_000451,2025-02-26,ACCT_00001,PERSON_00001,emi,14752,PERSON_00012,emi
TXN_000452,2026-03-29,ACCT_00002,PERSON_00002,upi,11374,PERSON_00049,upi
TXN_000453,2025-02-10,ACCT_00003,PERSON_00003,grocery,4621,PERSON_00086,grocery
TXN_000454,2024-11-11,ACCT_00004,PERSON_00004,grocery,811,PERSON_00123,grocery
TXN_000455,2021-03-03,ACCT_00005,PERSON_00005,supplier,63137,PERSON_00160,supplier
TXN_000456,2023-05-10,ACCT_00006,PERSON_00006,rent,21724,PERSON_00197,rent
TXN_000457,2022-12-24,ACCT_00007,PERSON_00007,salary,20068,PERSON_00234,salary
TXN_000458,2021-01-17,ACCT_00008,PERSON_00008,rent,19183,PERSON_00271,rent
TXN_000459,2023-10-15,ACCT_00009,PERSON_00009,transfer,42277,PERSON_00308,transfer
TXN_000460,2022-09-21,ACCT_00010,PERSON_00010,supplier,61362,PERSON_00345,supplier
TXN_000461,2025-11-16,ACCT_00011,PERSON_00011,rent,6031,PERSON_00382,rent
TXN_000462,2023-06-08,ACCT_00012,PERSON_00012,emi,10529,PERSON_00419,emi
TXN_000463,2021-02-08,ACCT_00013,PERSON_00013,transfer,54906,PERSON_00006,transfer
TXN_000464,2024-07-08,ACCT_00014,PERSON_00014,grocery,1488,PERSON_00043,grocery
TXN_000465,2023-11-15,ACCT_00015,PERSON_00015,emi,11556,PERSON_00080,emi
TXN_000466,2022-04-10,ACCT_00016,PERSON_00016,fuel,4465,PERSON_00117,fuel
TXN_000467,2024-09-24,ACCT_00017,PERSON_00017,grocery,4277,PERSON_00154,grocery
TXN_000468,2024-05-20,ACCT_00018,PERSON_00018,supplier,52939,PERSON_00191,supplier
TXN_000469,2025-02-20,ACCT_00019,PERSON_00019,upi,3061,PERSON_00228,upi
TXN_000470,2023-04-18,ACCT_00020,PERSON_00020,utility,3900,PERSON_00265,utility
TXN_000471,2025-08-28,ACCT_00021,PERSON_00021,salary,48505,PERSON_00302,salary
TXN_000472,2025-04-29,ACCT_00022,PERSON_00022,salary,51309,PERSON_00339,salary
TXN_000473,2021-09-06,ACCT_00023,PERSON_00023,fuel,2800,PERSON_00376,fuel
TXN_000474,2021-01-16,ACCT_00024,PERSON_00024,emi,30819,PERSON_00413,emi
TXN_000475,2025-08-11,ACCT_00025,PERSON_00025,cash_deposit,64072,PERSON_00450,cash deposit
TXN_000476,2025-07-20,ACCT_00026,PERSON_00026,rent,19507,PERSON_00037,rent
TXN_000477,2021-02-13,ACCT_00027,PERSON_00027,cash_deposit,103649,PERSON_00074,cash deposit
TXN_000478,2023-05-10,ACCT_00028,PERSON_00028,grocery,2598,PERSON_00111,grocery
TXN_000479,2021-03-04,ACCT_00029,PERSON_00029,upi,5375,PERSON_00148,upi
TXN_000480,2024-08-07,ACCT_00030,PERSON_00030,fuel,810,PERSON_00185,fuel
TXN_000481,2024-06-13,ACCT_00031,PERSON_00031,utility,1326,PERSON_00222,utility
TXN_000482,2021-03-09,ACCT_00032,PERSON_00032,salary,31843,PERSON_00259,salary
TXN_000483,2021-01-20,ACCT_00033,PERSON_00033,rent,9602,PERSON_00296,rent
TXN_000484,2024-01-20,ACCT_00034,PERSON_00034,fuel,1657,PERSON_00333,fuel
TXN_000485,2021-09-04,ACCT_00035,PERSON_00035,customer,109754,PERSON_00370,customer
TXN_000486,2023-07-17,ACCT_00036,PERSON_00036,upi,470,PERSON_00407,upi
TXN_000487,2023-12-30,ACCT_00037,PERSON_00037,upi,10392,PERSON_00444,upi
TXN_000488,2021-05-19,ACCT_00038,PERSON_00038,rent,8746,PERSON_00031,rent
TXN_000489,2023-06-27,ACCT_00039,PERSON_00039,emi,5181,PERSON_00068,emi
TXN_000490,2022-03-07,ACCT_00040,PERSON_00040,supplier,30880,PERSON_00105,supplier
TXN_000491,2024-05-21,ACCT_00041,PERSON_00041,salary,23248,PERSON_00142,salary
TXN_000492,2023-09-08,ACCT_00042,PERSON_00042,transfer,76088,PERSON_00179,transfer
TXN_000493,2024-06-27,ACCT_00043,PERSON_00043,utility,1275,PERSON_00216,utility
TXN_000494,2025-03-21,ACCT_00044,PERSON_00044,grocery,2017,PERSON_00253,grocery
TXN_000495,2024-10-23,ACCT_00045,PERSON_00045,transfer,145653,PERSON_00290,transfer
TXN_000496,2021-12-24,ACCT_00046,PERSON_00046,rent,20456,PERSON_00327,rent
TXN_000497,2021-06-20,ACCT_00047,PERSON_00047,rent,13495,PERSON_00364,rent
TXN_000498,2025-03-06,ACCT_00048,PERSON_00048,cash_deposit,194667,PERSON_00401,cash deposit
TXN_000499,2022-04-02,ACCT_00049,PERSON_00049,rent,18881,PERSON_00438,rent
TXN_000500,2021-05-15,ACCT_00050,PERSON_00050,upi,11409,PERSON_00025,upi
TXN_000501,2021-10-27,ACCT_00051,PERSON_00051,salary,38881,PERSON_00062,salary
TXN_000502,2023-12-25,ACCT_00052,PERSON_00052,upi,32386,PERSON_00099,upi
TXN_000503,2025-01-19,ACCT_00053,PERSON_00053,salary,22472,PERSON_00136,salary
TXN_000504,2022-09-02,ACCT_00054,PERSON_00054,grocery,6062,PERSON_00173,grocery
TXN_000505,2025-12-29,ACCT_00055,PERSON_00055,emi,8202,PERSON_00210,emi
TXN_000506,2025-05-08,ACCT_00056,PERSON_00056,upi,8924,PERSON_00247,upi
TXN_000507,2025-12-06,ACCT_00057,PERSON_00057,cash_deposit,67535,PERSON_00284,cash deposit
TXN_000508,2023-03-29,ACCT_00058,PERSON_00058,salary,58905,PERSON_00321,salary
TXN_000509,2024-03-26,ACCT_00059,PERSON_00059,fuel,1439,PERSON_00358,fuel
TXN_000510,2024-04-30,ACCT_00060,PERSON_00060,salary,32688,PERSON_00395,salary
TXN_000511,2024-04-05,ACCT_00061,PERSON_00061,grocery,4849,PERSON_00432,grocery
TXN_000512,2022-08-10,ACCT_00062,PERSON_00062,utility,6766,PERSON_00019,utility
TXN_000513,2023-10-24,ACCT_00063,PERSON_00063,grocery,5535,PERSON_00056,grocery
TXN_000514,2024-10-14,ACCT_00064,PERSON_00064,grocery,2636,PERSON_00093,grocery
TXN_000515,2025-07-13,ACCT_00065,PERSON_00065,grocery,5176,PERSON_00130,grocery
TXN_000516,2026-02-20,ACCT_00066,PERSON_00066,fuel,2763,PERSON_00167,fuel
TXN_000517,2023-03-28,ACCT_00067,PERSON_00067,grocery,3653,PERSON_00204,grocery
TXN_000518,2025-09-13,ACCT_00068,PERSON_00068,cash_deposit,39433,PERSON_00241,cash deposit
TXN_000519,2024-04-03,ACCT_00069,PERSON_00069,transfer,35894,PERSON_00278,transfer
TXN_000520,2022-01-08,ACCT_00070,PERSON_00070,cash_deposit,102070,PERSON_00315,cash deposit
TXN_000521,2021-01-01,ACCT_00071,PERSON_00071,fuel,4145,PERSON_00352,fuel
TXN_000522,2026-06-26,ACCT_00072,PERSON_00072,cash_deposit,170681,PERSON_00389,cash deposit
TXN_000523,2023-07-29,ACCT_00073,PERSON_00073,upi,8847,PERSON_00426,upi
TXN_000524,2025-11-01,ACCT_00074,PERSON_00074,upi,193487,PERSON_00013,upi
TXN_000525,2024-04-18,ACCT_00075,PERSON_00075,fuel,4480,PERSON_00050,fuel
TXN_000526,2022-05-19,ACCT_00076,PERSON_00076,transfer,222160,PERSON_00087,transfer
TXN_000527,2021-10-16,ACCT_00077,PERSON_00077,salary,26111,PERSON_00124,salary
TXN_000528,2021-08-03,ACCT_00078,PERSON_00078,transfer,7581,PERSON_00161,transfer
TXN_000529,2022-11-25,ACCT_00079,PERSON_00079,rent,10957,PERSON_00198,rent
TXN_000530,2022-09-26,ACCT_00080,PERSON_00080,grocery,438,PERSON_00235,grocery
TXN_000531,2024-05-20,ACCT_00081,PERSON_00081,utility,5953,PERSON_00272,utility
TXN_000532,2024-08-05,ACCT_00082,PERSON_00082,rent,7445,PERSON_00309,rent
TXN_000533,2021-12-31,ACCT_00083,PERSON_00083,salary,51577,PERSON_00346,salary
TXN_000534,2025-07-08,ACCT_00084,PERSON_00084,customer,89161,PERSON_00383,customer
TXN_000535,2024-09-18,ACCT_00085,PERSON_00085,upi,5086,PERSON_00420,upi
TXN_000536,2023-01-13,ACCT_00086,PERSON_00086,salary,27638,PERSON_00007,salary
TXN_000537,2022-02-20,ACCT_00087,PERSON_00087,rent,12868,PERSON_00044,rent
TXN_000538,2025-11-30,ACCT_00088,PERSON_00088,fuel,5382,PERSON_00081,fuel
TXN_000539,2025-01-05,ACCT_00089,PERSON_00089,fuel,3081,PERSON_00118,fuel
TXN_000540,2025-03-11,ACCT_00090,PERSON_00090,grocery,1289,PERSON_00155,grocery
TXN_000541,2026-04-13,ACCT_00091,PERSON_00091,rent,9974,PERSON_00192,rent
TXN_000542,2026-02-24,ACCT_00092,PERSON_00092,upi,145954,PERSON_00229,upi
TXN_000543,2023-12-27,ACCT_00093,PERSON_00093,upi,200581,PERSON_00266,upi
TXN_000544,2021-10-02,ACCT_00094,PERSON_00094,rent,14530,PERSON_00303,rent
TXN_000545,2021-12-26,ACCT_00095,PERSON_00095,rent,16690,PERSON_00340,rent
TXN_000546,2023-01-20,ACCT_00096,PERSON_00096,upi,1337,PERSON_00377,upi
TXN_000547,2024-01-04,ACCT_00097,PERSON_00097,grocery,3031,PERSON_00414,grocery
TXN_000548,2022-10-12,ACCT_00098,PERSON_00098,transfer,22092,PERSON_00001,transfer
TXN_000549,2024-03-10,ACCT_00099,PERSON_00099,rent,20410,PERSON_00038,rent
TXN_000550,2025-03-08,ACCT_00100,PERSON_00100,supplier,4560,PERSON_00075,supplier
TXN_000551,2025-02-14,ACCT_00101,PERSON_00101,rent,19312,PERSON_00112,rent
TXN_000552,2021-08-16,ACCT_00102,PERSON_00102,rent,19667,PERSON_00149,rent
TXN_000553,2023-04-19,ACCT_00103,PERSON_00103,utility,4304,PERSON_00186,utility
TXN_000554,2023-11-19,ACCT_00104,PERSON_00104,grocery,3903,PERSON_00223,grocery
TXN_000555,2026-02-11,ACCT_00105,PERSON_00105,transfer,198991,PERSON_00260,transfer
TXN_000556,2025-11-10,ACCT_00106,PERSON_00106,transfer,188376,PERSON_00297,transfer
TXN_000557,2026-01-12,ACCT_00107,PERSON_00107,transfer,87803,PERSON_00334,transfer
TXN_000558,2025-09-19,ACCT_00108,PERSON_00108,grocery,3708,PERSON_00371,grocery
TXN_000559,2025-07-27,ACCT_00109,PERSON_00109,customer,12581,PERSON_00408,customer
TXN_000560,2026-05-17,ACCT_00110,PERSON_00110,upi,142233,PERSON_00445,upi
TXN_000561,2024-11-09,ACCT_00111,PERSON_00111,transfer,70474,PERSON_00032,transfer
TXN_000562,2021-05-31,ACCT_00112,PERSON_00112,fuel,3535,PERSON_00069,fuel
TXN_000563,2025-10-01,ACCT_00113,PERSON_00113,upi,41042,PERSON_00106,upi
TXN_000564,2023-03-29,ACCT_00114,PERSON_00114,salary,55421,PERSON_00143,salary
TXN_000565,2022-04-18,ACCT_00115,PERSON_00115,upi,8111,PERSON_00180,upi
TXN_000566,2024-10-21,ACCT_00116,PERSON_00116,cash_deposit,79432,PERSON_00217,cash deposit
TXN_000567,2024-03-25,ACCT_00117,PERSON_00117,transfer,88705,PERSON_00254,transfer
TXN_000568,2025-11-07,ACCT_00118,PERSON_00118,utility,4410,PERSON_00291,utility
TXN_000569,2021-06-16,ACCT_00119,PERSON_00119,salary,56434,PERSON_00328,salary
TXN_000570,2024-02-21,ACCT_00120,PERSON_00120,transfer,36913,PERSON_00365,transfer
TXN_000571,2023-04-07,ACCT_00121,PERSON_00121,salary,40931,PERSON_00402,salary
TXN_000572,2022-07-13,ACCT_00122,PERSON_00122,cash_deposit,50628,PERSON_00439,cash deposit
TXN_000573,2022-04-25,ACCT_00123,PERSON_00123,grocery,4110,PERSON_00026,grocery
TXN_000574,2023-07-30,ACCT_00124,PERSON_00124,upi,3568,PERSON_00063,upi
TXN_000575,2024-08-10,ACCT_00125,PERSON_00125,upi,227,PERSON_00100,upi
